"year","ncessch","school_name","state_name","lea_name","school_level","school_type","charter","magnet","free_lunch","reduced_price_lunch","enrollment","students_susp_in_sch","students_susp_out_sch_single","students_susp_out_sch_multiple","suspensions_instances","firearm_incident_ind","homicide_ind","rape_incidents","sexual_battery_incidents","robbery_w_weapon_incidents","robbery_w_firearm_incidents","robbery_no_weapon_incidents","attack_w_weapon_incidents","attack_w_firearm_incidents","attack_no_weapon_incidents","threats_w_weapon_incidents","threats_w_firearm_incidents","threats_no_weapon_incidents","possession_firearm_incidents","counselors_fte","social_workers_fte"
"2017","420014200905","Beaver Area Academic CS","Pennsylvania","Beaver Area Academic CS","Missing/not reported","Regular school","Yes","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","420014300906","Lincoln Park Performing Arts CS","Pennsylvania","Lincoln Park Performing Arts CS","High","Regular school","Yes","No","167","15","760","2","11","8","19.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000","0.000","3.000","0.000"
"2017","420014400925","Mastery CS - Thomas Campus","Pennsylvania","Mastery CS-Thomas Campus","Other","Regular school","Yes","No","1299","0","1303","20","107","36","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","5.000","0.000","0.000","2.000","0.000","0.000","3.800"
"2017","420014500944","Mastery CS -Shoemaker Campus","Pennsylvania","Mastery CS-Shoemaker Campus","High","Regular school","Yes","No","768","0","772","0","120","44","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","27.000","0.000","0.000","3.000","0.000","0.000","0.000"
"2017","420074900960","Evergreen Community CS","Pennsylvania","Evergreen Community CS","High","Regular school","Yes","No","","","98","0","4","0","4.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"2017","420075206095","Propel CS-Montour","Pennsylvania","Propel CS-Montour","Other","Regular school","Yes","No","643","0","645","39","18","31","127.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","1.000","0.000"
"2017","420075300937","Widener Partnership CS","Pennsylvania","Widener Partnership CS","Primary","Regular school","Yes","No","","","424","0","34","19","89.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000"
"2017","420075806112","Southwest Leadership Academy CS","Pennsylvania","Southwest Leadership Academy CS","Primary","Regular school","Yes","No","498","0","502","16","63","28","151.000","No","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","16.000","0.000","0.000","4.000","0.000","1.000","0.000"
"2017","420075906084","Truebright Science Academy CS","Pennsylvania","Truebright Science Academy CS","Missing/not reported","Regular school","Yes","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","420076006107","Boys Latin of Philadelphia CS","Pennsylvania","Boys Latin of Philadelphia CS","High","Regular school","Yes","No","822","0","826","0","44","1","46.000","No","0.000","0.000","0.000","0.000","0.000","3.000","0.000","0.000","24.000","0.000","1.000","1.000","0.000","2.000","2.000"
"2017","420076106025","Mastery CS-Pickett Campus","Pennsylvania","Mastery CS-Pickett Campus","High","Regular school","Yes","No","860","0","864","4","169","177","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","30.000","1.000","1.000","2.000","0.000","0.200","3.000"
"2017","420076206103","Keystone Academy Charter School","Pennsylvania","Keystone Academy Charter School","Primary","Regular school","Yes","No","458","63","687","0","7","0","7.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420081006871","Pan American Academy CS","Pennsylvania","Pan American Academy CS","Primary","Regular school","Yes","No","","","743","0","11","1","13.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000","0.000","7.000","0.000","1.000","1.000"
"2017","420081206819","Environmental Charter School at Frick Pa","Pennsylvania","Environmental Charter School at Frick Park","Primary","Regular school","Yes","No","120","24","635","8","4","4","15.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.200"
"2017","420081306909","Antonia Pantoja Community Charter School","Pennsylvania","Antonia Pantoja Community Charter School","Primary","Regular school","Yes","No","696","0","697","4","4","0","4.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","5.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420081406994","Vida Charter School","Pennsylvania","Vida Charter School","Primary","Regular school","Yes","No","143","13","251","2","2","2","5.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420081507308","KIPP West Philadelphia Preparatory Chart","Pennsylvania","KIPP West Philadelphia Preparatory Charter School","Middle","Regular school","Yes","No","359","0","360","0","43","12","68.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000"
"2017","420081606948","Sankofa Freedom Academy Charter School","Pennsylvania","Sankofa Freedom Academy Charter School","Other","Regular school","Yes","No","","","656","0","66","129","226.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420081706985","Franklin Towne Charter Elementary School","Pennsylvania","Franklin Towne Charter Elementary School","Primary","Regular school","Yes","No","398","121","936","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","420081807148","Seven Generations Charter School","Pennsylvania","Seven Generations Charter School","Primary","Regular school","Yes","No","","","281","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420081906955","Lincoln Leadership Academy Charter Schoo","Pennsylvania","Lincoln Leadership Academy Charter School","Other","Regular school","Yes","No","357","34","735","63","6","22","39.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","0.000","0.000","2.000","1.000"
"2017","420082106962","Tacony Academy Charter School","Pennsylvania","Tacony Academy Charter School","Other","Regular school","Yes","No","571","0","1104","1","97","30","205.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","9.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","420082206949","Eastern University Academy Charter Schoo","Pennsylvania","Eastern University Academy Charter School","High","Regular school","Yes","No","309","0","313","0","6","0","4.000","No","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","5.000","1.000","0.000","5.000","0.000","1.000","0.000"
"2017","420082307133","ARISE Academy Charter High School","Pennsylvania","ARISE Academy Charter High School","Missing/not reported","Regular school","Yes","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","420082407317","Central Valley MS","Pennsylvania","Central Valley SD","Middle","Regular school","No","No","141","28","595","0","4","0","4.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","5.000","1.000","0.000","0.000","0.000","1.000","0.000"
"2017","420082407319","Central Valley HS","Pennsylvania","Central Valley SD","High","Regular school","No","No","151","21","671","19","35","9","66.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","5.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","420082407329","Todd Lane El Sch","Pennsylvania","Central Valley SD","Primary","Regular school","No","No","127","26","556","13","12","1","13.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.000","0.000","1.000","5.000","0.000","1.000","0.000"
"2017","420082407339","Center Grange Primary School","Pennsylvania","Central Valley SD","Primary","Regular school","No","No","44","7","535","1","6","0","7.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","4.000","0.000","1.000","0.000"
"2017","420082506997","Helen Thackston Charter School","Pennsylvania","Helen Thackston Charter School","High","Regular school","Yes","No","","","497","","","","","","","","","","","","","","","","","","","",""
"2017","420082707366","Universal Daroff Charter School","Pennsylvania","Universal Daroff Charter School","Primary","Regular school","Yes","No","473","0","692","0","40","17","40.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420082807351","Mastery CS-Harrity Campus","Pennsylvania","Mastery CS-Harrity Campus","Primary","Regular school","Yes","No","834","0","838","88","92","54","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","3.400"
"2017","420082907358","Mastery CS-Smedley Campus","Pennsylvania","Mastery CS-Smedley Campus","Primary","Regular school","Yes","No","742","0","744","0","47","22","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000"
"2017","420083007365","Frederick Douglass Mastery Charter Schoo","Pennsylvania","Frederick Douglass Mastery Charter School","Primary","Regular school","Yes","No","744","0","749","11","138","142","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4.000"
"2017","420083107367","Mastery CS - Mann Campus","Pennsylvania","Mastery CS-Mann Campus","Primary","Regular school","Yes","No","559","0","563","1","46","38","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","3.000"
"2017","420083207361","Lehigh Valley Dual Language Charter Scho","Pennsylvania","Lehigh Valley Dual Language Charter School","Primary","Regular school","Yes","No","451","0","459","27","17","4","29.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"2017","420083307363","Propel CS-Braddock Hills","Pennsylvania","Propel CS-Braddock Hills","Other","Regular school","Yes","No","865","0","870","0","55","39","180.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","5.000","0.000","0.000","1.000","0.000","1.000","0.000"
"2017","420083407357","Universal Bluford Charter School","Pennsylvania","Universal Bluford Charter School","Primary","Regular school","Yes","No","383","0","519","0","34","2","32.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","1.000","0.000"
"2017","420083507354","ASPIRA Bilingual Cyber Charter School","Pennsylvania","ASPIRA Bilingual Cyber Charter School","Other","Regular school","Yes","No","","","261","0","1","1","3.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420083607370","Gettysburg Montessori Charter School","Pennsylvania","Gettysburg Montessori Charter School","Other","Regular school","Yes","No","70","14","197","0","2","3","9.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420083907353","John B. Stetson Charter School","Pennsylvania","John B Stetson Charter School","Middle","Regular school","Yes","No","980","0","983","0","62","11","86.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420084007400","Mastery CS-Clymer Elementary","Pennsylvania","Mastery CS-Clymer Elementary","Primary","Regular school","Yes","No","579","0","582","0","47","15","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000"
"2017","420084107420","Gillingham Charter School","Pennsylvania","Gillingham Charter School","Other","Regular school","Yes","No","142","9","221","20","12","11","21.000","No","0.000","0.000","1.000","0.000","0.000","0.000","0.000","0.000","12.000","0.000","1.000","4.000","0.000","0.000","0.650"
"2017","420084307386","Olney Charter High School","Pennsylvania","Olney Charter High School","High","Regular school","Yes","No","1973","0","1984","0","201","39","286.000","No","0.000","0.000","1.000","0.000","0.000","0.000","0.000","0.000","37.000","0.000","0.000","8.000","0.000","7.000","0.000"
"2017","420084407371","Stone Valley Community CS","Pennsylvania","Stone Valley Community CS","Primary","Regular school","Yes","No","","","79","2","1","0","1.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.100","0.000"
"2017","420084507424","Young Scholars of Western Pennsylvania C","Pennsylvania","Young Scholars of Western Pennsylvania CS","Primary","Regular school","Yes","No","177","16","318","15","23","8","39.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.000","0.000","0.000","8.000","0.000","1.000","0.000"
"2017","420084607383","York Academy Regional Charter School","Pennsylvania","York Academy Regional Charter School","Primary","Regular school","Yes","No","393","29","675","0","42","16","20.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420084707425","Urban Pathways K-5 College Charter Schoo","Pennsylvania","Urban Pathways K-5 College Charter School","Primary","Regular school","Yes","No","300","0","300","30","24","18","57.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","420084807413","I-LEAD Charter School","Pennsylvania","I-LEAD Charter School","High","Regular school","Yes","No","379","0","474","37","29","36","66.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","16.000","0.000","0.000","9.000","0.000","3.000","1.000"
"2017","420084907380","Propel CS-Northside","Pennsylvania","Propel CS-Northside","Primary","Regular school","Yes","No","395","0","396","0","73","70","342.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","-3.000","0.000","0.000","3.000","0.000","1.000","0.000"
"2017","420085007405","Lindley Academy CS at Birney","Pennsylvania","Lindley Academy CS at Birney","Primary","Regular school","Yes","No","736","0","743","0","68","38","77.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","1.000","1.000","0.000"
"2017","420085107414","Mastery CS-Gratz Campus","Pennsylvania","Mastery CS-Gratz Campus","High","Regular school","Yes","No","1464","0","1474","90","218","217","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","41.000","0.000","0.000","5.000","0.000","2.000","5.800"
